,algorithm,length,ncomp,nswap,time
2585,quick,6500,94791,61362,0.07147002220153809
2586,quick,6500,101650,60328,0.07416987419128418
2587,quick,6500,97978,55746,0.07088112831115723
2588,quick,6500,95039,56445,0.07002401351928711
2589,quick,6500,94391,57792,0.07059097290039062
2590,dpquick,6500,87639,45488,0.03452491760253906
2591,dpquick,6500,86484,49221,0.034388065338134766
2592,dpquick,6500,90270,45819,0.03361701965332031
2593,dpquick,6500,87567,45702,0.033589839935302734
2594,dpquick,6500,88028,44833,0.033206939697265625
2595,dpquick,6500,92098,43947,0.03429102897644043
2596,dpquick,6500,84966,42305,0.03260993957519531
2597,dpquick,6500,83743,45479,0.03354597091674805
2598,dpquick,6500,86594,49761,0.03392291069030762
2599,dpquick,6500,84130,48582,0.03558707237243652
2600,insert,6600,10964383,10957793,7.993677139282227
2601,insert,6600,10867951,10861359,7.955465078353882
2602,insert,6600,10872957,10866372,7.9256367683410645
2603,insert,6600,10993554,10986971,7.97856593132019
2604,insert,6600,10935738,10929144,7.947088003158569
2605,insert,6600,10937897,10931312,7.9360058307647705
2606,insert,6600,10950593,10944007,7.9418768882751465
2607,insert,6600,10951122,10944532,8.113873720169067
2608,insert,6600,10828128,10821540,7.848222970962524
2609,insert,6600,10855195,10848606,7.883631229400635
2610,merge,6600,75507,84208,0.11221981048583984
2611,merge,6600,75510,84208,0.11219596862792969
2612,merge,6600,75575,84208,0.11230897903442383
2613,merge,6600,75525,84208,0.11234807968139648
2614,merge,6600,75525,84208,0.11307811737060547
2615,merge,6600,75591,84208,0.11314511299133301
2616,merge,6600,75477,84208,0.11377501487731934
2617,merge,6600,75547,84208,0.11352181434631348
2618,merge,6600,75536,84208,0.1133260726928711
2619,merge,6600,75558,84208,0.1129150390625
2620,quick,6600,103365,61520,0.07594704627990723
2621,quick,6600,102313,61791,0.07583069801330566
2622,quick,6600,100488,60258,0.07418394088745117
2623,quick,6600,94662,59955,0.07149386405944824
2624,quick,6600,98709,61804,0.07386398315429688
2625,quick,6600,91925,52185,0.06763124465942383
2626,quick,6600,101327,52059,0.07157397270202637
2627,quick,6600,98514,56343,0.07201910018920898
2628,quick,6600,96185,53487,0.06995391845703125
2629,quick,6600,101580,55053,0.07275080680847168
2630,dpquick,6600,87495,45024,0.03375601768493652
2631,dpquick,6600,86544,50252,0.034374237060546875
2632,dpquick,6600,88636,46916,0.03373003005981445
2633,dpquick,6600,87776,48519,0.03584790229797363
2634,dpquick,6600,88364,47067,0.03447914123535156
2635,dpquick,6600,89153,44654,0.0345001220703125
2636,dpquick,6600,85949,45358,0.03403329849243164
2637,dpquick,6600,95553,51023,0.037509918212890625
2638,dpquick,6600,85438,48827,0.03406882286071777
2639,dpquick,6600,88479,49108,0.035080909729003906
2640,insert,6700,11174889,11168196,8.125339269638062
2641,insert,6700,11116174,11109482,8.133071184158325
2642,insert,6700,11203201,11196510,8.18129587173462
2643,insert,6700,11230200,11223508,8.229176998138428
2644,insert,6700,11083219,11076530,8.107852220535278
2645,insert,6700,11071514,11064819,8.104722023010254
2646,insert,6700,11358578,11351888,8.341423988342285
2647,insert,6700,11354641,11347949,8.338858842849731
2648,insert,6700,11271600,11264912,8.248147964477539
2649,insert,6700,11111394,11104704,8.075310230255127
2650,merge,6700,76833,85608,0.1140282154083252
2651,merge,6700,76788,85608,0.1147603988647461
2652,merge,6700,76776,85608,0.11391830444335938
2653,merge,6700,76807,85608,0.11393213272094727
2654,merge,6700,76802,85608,0.1141350269317627
2655,merge,6700,76729,85608,0.11401915550231934
2656,merge,6700,76803,85608,0.11444783210754395
2657,merge,6700,76788,85608,0.11470174789428711
2658,merge,6700,76828,85608,0.11485910415649414
2659,merge,6700,76815,85608,0.11533784866333008
2660,quick,6700,94616,58921,0.07124876976013184
2661,quick,6700,97716,56120,0.07163429260253906
2662,quick,6700,99036,50184,0.0701758861541748
2663,quick,6700,101024,63474,0.07570219039916992
2664,quick,6700,96606,53846,0.07050704956054688
2665,quick,6700,94210,54438,0.06961512565612793
2666,quick,6700,93902,59543,0.07114982604980469
2667,quick,6700,99890,54349,0.07208704948425293
2668,quick,6700,95943,55688,0.07046985626220703
2669,quick,6700,110414,58433,0.07805967330932617
2670,dpquick,6700,92438,49930,0.037670135498046875
2671,dpquick,6700,87628,47852,0.0346529483795166
2672,dpquick,6700,93180,51295,0.03864407539367676
2673,dpquick,6700,91562,44045,0.03509116172790527
2674,dpquick,6700,92549,49870,0.03764224052429199
2675,dpquick,6700,95934,52681,0.03910017013549805
2676,dpquick,6700,87162,50079,0.03452706336975098
2677,dpquick,6700,85973,48676,0.03509998321533203
2678,dpquick,6700,90227,48210,0.03497600555419922
2679,dpquick,6700,86940,49819,0.034425973892211914
2680,insert,6800,11749529,11742740,8.558980703353882
2681,insert,6800,11503522,11496732,8.355784893035889
2682,insert,6800,11502144,11495349,8.364481925964355
2683,insert,6800,11579205,11572419,8.419492244720459
2684,insert,6800,11453654,11446861,8.321845054626465
2685,insert,6800,11710519,11703729,8.51633620262146
2686,insert,6800,11602414,11595619,8.439961910247803
2687,insert,6800,11472200,11465410,8.342647075653076
2688,insert,6800,11617589,11610803,8.456644058227539
2689,insert,6800,11510935,11504146,8.358542203903198
2690,merge,6800,78111,87008,0.11601901054382324
2691,merge,6800,78090,87008,0.11559891700744629
2692,merge,6800,78079,87008,0.1157839298248291
2693,merge,6800,78133,87008,0.11571288108825684
2694,merge,6800,78061,87008,0.11680412292480469
2695,merge,6800,78108,87008,0.11728620529174805
2696,merge,6800,78127,87008,0.11568999290466309
2697,merge,6800,78170,87008,0.11626076698303223
2698,merge,6800,78057,87008,0.11617088317871094
2699,merge,6800,77992,87008,0.11654114723205566
2700,quick,6800,104862,56931,0.0749208927154541
2701,quick,6800,105101,66468,0.0783240795135498
2702,quick,6800,99480,60877,0.07388687133789062
2703,quick,6800,95386,54399,0.06997299194335938
2704,quick,6800,98523,58334,0.07264304161071777
2705,quick,6800,94798,59132,0.07138895988464355
2706,quick,6800,109204,62392,0.07873392105102539
2707,quick,6800,102967,58117,0.0745859146118164
2708,quick,6800,100497,62851,0.0753488540649414
2709,quick,6800,97841,54641,0.0712592601776123
2710,dpquick,6800,91644,51636,0.0379939079284668
2711,dpquick,6800,90144,51714,0.035542964935302734
2712,dpquick,6800,89686,45251,0.034644365310668945
2713,dpquick,6800,91742,49966,0.037657976150512695
2714,dpquick,6800,92318,49427,0.035932302474975586
2715,dpquick,6800,87274,48331,0.03656005859375
2716,dpquick,6800,100615,46262,0.035395145416259766
2717,dpquick,6800,91234,51511,0.03733706474304199
2718,dpquick,6800,88100,54102,0.03527712821960449
2719,dpquick,6800,89822,50634,0.03574228286743164
2720,insert,6900,12094007,12087114,8.871472835540771
2721,insert,6900,11906138,11899247,8.718617916107178
2722,insert,6900,12035723,12028830,8.795050144195557
2723,insert,6900,11966273,11959380,8.757215976715088
2724,insert,6900,11808397,11801506,8.821331977844238
2725,insert,6900,11958178,11951290,8.739914894104004
2726,insert,6900,11816975,11810086,8.776946783065796
2727,insert,6900,11836945,11830055,8.757169961929321
2728,insert,6900,11969471,11962581,8.737637042999268
2729,insert,6900,12194592,12187701,8.891273021697998
2730,merge,6900,79506,88408,0.11815810203552246
2731,merge,6900,79446,88408,0.1181330680847168
2732,merge,6900,79339,88408,0.11766910552978516
2733,merge,6900,79390,88408,0.11815094947814941
2734,merge,6900,79400,88408,0.11817002296447754
2735,merge,6900,79328,88408,0.1181328296661377
2736,merge,6900,79356,88408,0.11834096908569336
2737,merge,6900,79362,88408,0.11835908889770508
2738,merge,6900,79387,88408,0.11827301979064941
2739,merge,6900,79404,88408,0.11876988410949707
2740,quick,6900,101498,59843,0.07512760162353516
2741,quick,6900,101554,65666,0.07706212997436523
2742,quick,6900,105054,66697,0.07901906967163086
2743,quick,6900,103673,63741,0.0811300277709961
2744,quick,6900,101683,57941,0.0767512321472168
2745,quick,6900,99103,54381,0.07288908958435059
2746,quick,6900,97469,59875,0.07448816299438477
2747,quick,6900,103936,58553,0.07548379898071289
2748,quick,6900,105862,65302,0.0789799690246582
2749,quick,6900,99576,51660,0.07141685485839844
2750,dpquick,6900,92517,51970,0.0390779972076416
2751,dpquick,6900,92960,50835,0.03673291206359863
2752,dpquick,6900,97376,46379,0.03691506385803223
2753,dpquick,6900,97942,49490,0.03803706169128418
2754,dpquick,6900,89587,50720,0.03776097297668457
2755,dpquick,6900,91540,49260,0.03596210479736328
2756,dpquick,6900,96000,52670,0.03746986389160156
2757,dpquick,6900,91347,54799,0.03837394714355469
2758,dpquick,6900,94510,52562,0.037444114685058594
2759,dpquick,6900,91182,52762,0.03752017021179199
2760,insert,7000,12197284,12190291,8.992544174194336
2761,insert,7000,12182483,12175490,8.864214181900024
2762,insert,7000,12327674,12320681,8.970699071884155
2763,insert,7000,12439412,12432422,9.043862104415894
2764,insert,7000,12301920,12294927,8.928350925445557
2765,insert,7000,12371875,12364889,8.986336946487427
2766,insert,7000,12082782,12075795,8.766865253448486
2767,insert,7000,12231286,12224294,8.91874098777771
2768,insert,7000,12172274,12165283,8.855963945388794
2769,insert,7000,12331047,12324057,8.96744990348816
2770,merge,7000,80662,89808,0.11943197250366211
2771,merge,7000,80687,89808,0.12093734741210938
2772,merge,7000,80750,89808,0.12032699584960938
2773,merge,7000,80715,89808,0.12220501899719238
2774,merge,7000,80626,89808,0.1197659969329834
2775,merge,7000,80576,89808,0.11988496780395508
2776,merge,7000,80641,89808,0.11983489990234375
2777,merge,7000,80705,89808,0.12094807624816895
2778,merge,7000,80647,89808,0.11993527412414551
2779,merge,7000,80703,89808,0.1197671890258789
2780,quick,7000,98486,59323,0.07343482971191406
2781,quick,7000,110138,60334,0.07894587516784668
2782,quick,7000,98458,58120,0.0730748176574707
2783,quick,7000,105608,69021,0.07999706268310547
2784,quick,7000,109690,61732,0.07908034324645996
2785,quick,7000,99712,60654,0.07435393333435059
2786,quick,7000,104244,61981,0.0770559310913086
2787,quick,7000,102061,54900,0.07365822792053223
2788,quick,7000,106355,61391,0.0777440071105957
2789,quick,7000,100884,54748,0.07286405563354492
2790,dpquick,7000,98185,52850,0.03902173042297363
2791,dpquick,7000,92534,52256,0.038887977600097656
2792,dpquick,7000,96835,50679,0.03777599334716797
2793,dpquick,7000,101366,47398,0.03839111328125
2794,dpquick,7000,98325,55148,0.03938794136047363
2795,dpquick,7000,99815,55236,0.039896249771118164
2796,dpquick,7000,93776,52441,0.0369868278503418
2797,dpquick,7000,98045,49023,0.0387263298034668
2798,dpquick,7000,96311,53214,0.03869175910949707
2799,dpquick,7000,91791,52489,0.0370030403137207
2800,insert,7100,12460895,12453804,9.2364821434021
2801,insert,7100,12595940,12588847,9.259543895721436
2802,insert,7100,12548473,12541385,9.126651048660278
2803,insert,7100,12352950,12345860,9.039252996444702
2804,insert,7100,12751788,12744698,9.286164999008179
2805,insert,7100,12568533,12561442,9.154565811157227
2806,insert,7100,12524176,12517086,9.174551010131836
2807,insert,7100,12784107,12777021,9.28213095664978
2808,insert,7100,12656798,12649708,9.184690952301025
2809,insert,7100,12620788,12613697,9.159828186035156
2810,merge,7100,82018,91208,0.12212991714477539
2811,merge,7100,81875,91208,0.12141108512878418
2812,merge,7100,82029,91208,0.1214439868927002
2813,merge,7100,81947,91208,0.12264704704284668
2814,merge,7100,81906,91208,0.12189793586730957
2815,merge,7100,81980,91208,0.12170219421386719
2816,merge,7100,81977,91208,0.12468981742858887
2817,merge,7100,81977,91208,0.12149715423583984
2818,merge,7100,82014,91208,0.12151408195495605
2819,merge,7100,82021,91208,0.12158393859863281
2820,quick,7100,106641,59723,0.0770418643951416
2821,quick,7100,106814,65927,0.07965087890625
2822,quick,7100,115571,65221,0.0830528736114502
2823,quick,7100,109959,68946,0.0819540023803711
2824,quick,7100,110550,61305,0.08118391036987305
2825,quick,7100,115132,58693,0.08087301254272461
2826,quick,7100,103966,63886,0.07752418518066406
2827,quick,7100,105798,58230,0.07628607749938965
2828,quick,7100,103971,61892,0.07656502723693848
2829,quick,7100,107046,61094,0.07770490646362305
2830,dpquick,7100,92388,54572,0.037697792053222656
2831,dpquick,7100,101456,48387,0.040223121643066406
2832,dpquick,7100,94819,50385,0.03788924217224121
2833,dpquick,7100,96334,51588,0.03866004943847656
2834,dpquick,7100,95780,49893,0.03798413276672363
2835,dpquick,7100,93643,53761,0.03772282600402832
2836,dpquick,7100,93248,53015,0.03735923767089844
2837,dpquick,7100,93609,51820,0.03638124465942383
2838,dpquick,7100,91645,52381,0.03756117820739746
2839,dpquick,7100,98941,51874,0.039782047271728516
2840,insert,7200,12811164,12803977,9.319578170776367
2841,insert,7200,12935671,12928486,9.584198951721191
2842,insert,7200,12979942,12972753,9.406071186065674
2843,insert,7200,13080046,13072853,9.504319906234741
2844,insert,7200,12864952,12857760,9.373992919921875
2845,insert,7200,13045488,13038297,9.478904008865356
2846,insert,7200,12865154,12857972,9.54245400428772
2847,insert,7200,13008842,13001655,9.117799282073975
2848,insert,7200,12965890,12958700,9.474401950836182
2849,insert,7200,13057266,13050070,9.526376962661743
2850,merge,7200,83231,92608,0.1237790584564209
2851,merge,7200,83198,92608,0.1240231990814209
2852,merge,7200,83260,92608,0.12368202209472656
2853,merge,7200,83257,92608,0.12369179725646973
2854,merge,7200,83245,92608,0.12415003776550293
2855,merge,7200,83260,92608,0.12587904930114746
2856,merge,7200,83262,92608,0.12394094467163086
2857,merge,7200,83229,92608,0.12372112274169922
2858,merge,7200,83290,92608,0.12390494346618652
2859,merge,7200,83220,92608,0.12403297424316406
2860,quick,7200,104341,62624,0.07710695266723633
2861,quick,7200,109152,58497,0.07809305191040039
2862,quick,7200,115650,71326,0.08538198471069336
2863,quick,7200,115801,59099,0.0814061164855957
2864,quick,7200,103231,61907,0.07664799690246582
2865,quick,7200,111157,67961,0.08233189582824707
2866,quick,7200,102264,62720,0.07642698287963867
2867,quick,7200,107815,59582,0.0782470703125
2868,quick,7200,98604,59797,0.07454109191894531
2869,quick,7200,106613,64320,0.08710098266601562
2870,dpquick,7200,95252,52690,0.05662417411804199
2871,dpquick,7200,94389,54162,0.06276082992553711
2872,dpquick,7200,100054,55723,0.07782411575317383
2873,dpquick,7200,96929,50525,0.06596994400024414
2874,dpquick,7200,93900,51936,0.03876805305480957
2875,dpquick,7200,95820,52518,0.03894495964050293
2876,dpquick,7200,94251,52639,0.0390779972076416
2877,dpquick,7200,98622,56506,0.03996992111206055
2878,dpquick,7200,105299,59011,0.0415492057800293
2879,dpquick,7200,94093,51440,0.039199113845825195
2880,insert,7300,13416009,13408714,9.747031211853027
2881,insert,7300,13246483,13239189,9.85527777671814
2882,insert,7300,13538809,13531518,9.983738899230957
2883,insert,7300,13437161,13429874,9.89148998260498
2884,insert,7300,13406379,13399089,9.770071029663086
2885,insert,7300,13420901,13413611,9.73907208442688
2886,insert,7300,13168566,13161274,9.581435918807983
2887,insert,7300,13368536,13361243,9.74128270149231
2888,insert,7300,13321071,13313785,9.722196102142334
2889,insert,7300,13444719,13437426,9.821374893188477
2890,merge,7300,84619,94008,0.12557506561279297
2891,merge,7300,84557,94008,0.12588071823120117
2892,merge,7300,84608,94008,0.12655186653137207
2893,merge,7300,84535,94008,0.12601804733276367
2894,merge,7300,84454,94008,0.1256699562072754
2895,merge,7300,84401,94008,0.12575197219848633
2896,merge,7300,84526,94008,0.12593984603881836
2897,merge,7300,84508,94008,0.12621307373046875
2898,merge,7300,84677,94008,0.1260690689086914
2899,merge,7300,84513,94008,0.12589311599731445
2900,quick,7300,104820,62636,0.07799696922302246
2901,quick,7300,113386,65606,0.08308672904968262
2902,quick,7300,102020,60766,0.07646822929382324
2903,quick,7300,106155,62355,0.07821893692016602
2904,quick,7300,113123,75037,0.0857839584350586
2905,quick,7300,110219,66820,0.08290886878967285
2906,quick,7300,117441,70014,0.08634090423583984
2907,quick,7300,109284,66724,0.08128595352172852
2908,quick,7300,108803,63513,0.08229613304138184
2909,quick,7300,103404,60324,0.07657909393310547
2910,dpquick,7300,102410,49626,0.04009509086608887
2911,dpquick,7300,104459,55987,0.04060697555541992
2912,dpquick,7300,100382,53866,0.04024314880371094
2913,dpquick,7300,98899,52185,0.04014897346496582
2914,dpquick,7300,100361,50705,0.03990888595581055
2915,dpquick,7300,103600,58485,0.041841745376586914
2916,dpquick,7300,108581,53559,0.04243898391723633
2917,dpquick,7300,95870,56031,0.03786492347717285
2918,dpquick,7300,97457,53970,0.039304256439208984
2919,dpquick,7300,101561,47902,0.03926491737365723
2920,insert,7400,13632118,13624725,9.861178874969482
2921,insert,7400,13577275,13569883,10.064064979553223
2922,insert,7400,13612384,13604996,10.098506927490234
2923,insert,7400,13680098,13672707,10.096745014190674
2924,insert,7400,13599642,13592250,9.929196119308472
2925,insert,7400,13637272,13629879,9.902162790298462
2926,insert,7400,13774954,13767570,10.038552045822144
2927,insert,7400,13751710,13744325,10.032118082046509
2928,insert,7400,13660684,13653297,9.968023777008057
